"","id","Dato","Vannstand"
"1631",1631,2020-05-02 13:00:00,0.791
"1632",1632,2020-05-02 13:30:00,0.791
"1633",1633,2020-05-02 14:00:00,0.793
"1634",1634,2020-05-02 14:30:00,0.793
"1635",1635,2020-05-02 15:00:00,0.793
"1636",1636,2020-05-02 15:30:00,0.791
"1637",1637,2020-05-02 16:00:00,0.788
"1638",1638,2020-05-02 16:30:00,0.788
"1639",1639,2020-05-02 17:00:00,0.789
"1640",1640,2020-05-02 17:30:00,0.79
"1641",1641,2020-05-02 18:00:00,0.793
"1642",1642,2020-05-02 18:30:00,0.795
"1643",1643,2020-05-02 19:00:00,0.795
"1644",1644,2020-05-02 19:30:00,0.797
"1645",1645,2020-05-02 20:00:00,0.798
"1646",1646,2020-05-02 20:30:00,0.801
"1647",1647,2020-05-02 21:00:00,0.802
"1648",1648,2020-05-02 21:30:00,0.802
"1649",1649,2020-05-02 22:00:00,0.804
"1650",1650,2020-05-02 22:30:00,0.805
"1651",1651,2020-05-02 23:00:00,0.805
"1652",1652,2020-05-02 23:30:00,0.807
"1653",1653,2020-05-03 00:00:00,0.808
"1654",1654,2020-05-03 00:30:00,0.81
"1655",1655,2020-05-03 01:00:00,0.81
"1656",1656,2020-05-03 01:30:00,0.811
"1657",1657,2020-05-03 02:00:00,0.81
"1658",1658,2020-05-03 02:30:00,0.81
"1659",1659,2020-05-03 03:00:00,0.81
"1660",1660,2020-05-03 03:30:00,0.811
"1661",1661,2020-05-03 04:00:00,0.811
"1662",1662,2020-05-03 04:30:00,0.812
"1663",1663,2020-05-03 05:00:00,0.811
"1664",1664,2020-05-03 05:30:00,0.811
"1665",1665,2020-05-03 06:00:00,0.811
"1666",1666,2020-05-03 06:30:00,0.812
"1667",1667,2020-05-03 07:00:00,0.812
"1668",1668,2020-05-03 07:30:00,0.813
"1669",1669,2020-05-03 08:00:00,0.813
"1670",1670,2020-05-03 08:30:00,0.813
"1671",1671,2020-05-03 09:00:00,0.812
"1672",1672,2020-05-03 09:30:00,0.812
"1673",1673,2020-05-03 10:00:00,0.811
"1674",1674,2020-05-03 10:30:00,0.812
"1675",1675,2020-05-03 11:00:00,0.813
"1676",1676,2020-05-03 11:30:00,0.813
"1677",1677,2020-05-03 12:00:00,0.812
"1678",1678,2020-05-03 12:30:00,0.812
"1679",1679,2020-05-03 13:00:00,0.813
"1680",1680,2020-05-03 13:30:00,0.813
"1681",1681,2020-05-03 14:00:00,0.812
"1682",1682,2020-05-03 14:30:00,0.811
"1683",1683,2020-05-03 15:00:00,0.811
"1684",1684,2020-05-03 15:30:00,0.81
"1685",1685,2020-05-03 16:00:00,0.81
"1686",1686,2020-05-03 16:30:00,0.81
"1687",1687,2020-05-03 17:00:00,0.809
"1688",1688,2020-05-03 17:30:00,0.807
"1689",1689,2020-05-03 18:00:00,0.806
"1690",1690,2020-05-03 18:30:00,0.805
"1691",1691,2020-05-03 19:00:00,0.805
"1692",1692,2020-05-03 19:30:00,0.804
"1693",1693,2020-05-03 20:00:00,0.804
"1694",1694,2020-05-03 20:30:00,0.803
"1695",1695,2020-05-03 21:00:00,0.803
"1696",1696,2020-05-03 21:30:00,0.802
"1697",1697,2020-05-03 22:00:00,0.802
"1698",1698,2020-05-03 22:30:00,0.801
"1699",1699,2020-05-03 23:00:00,0.8
"1700",1700,2020-05-03 23:30:00,0.8
"1701",1701,2020-05-04 00:00:00,0.8
"1702",1702,2020-05-04 00:30:00,0.8
"1703",1703,2020-05-04 01:00:00,0.798
"1704",1704,2020-05-04 01:30:00,0.797
"1705",1705,2020-05-04 02:00:00,0.796
"1706",1706,2020-05-04 02:30:00,0.795
"1707",1707,2020-05-04 03:00:00,0.794
"1708",1708,2020-05-04 03:30:00,0.793
"1709",1709,2020-05-04 04:00:00,0.792
"1710",1710,2020-05-04 04:30:00,0.79
"1711",1711,2020-05-04 05:00:00,0.79
"1712",1712,2020-05-04 05:30:00,0.79
"1713",1713,2020-05-04 06:00:00,0.789
"1714",1714,2020-05-04 06:30:00,0.787
"1715",1715,2020-05-04 07:00:00,0.786
"1716",1716,2020-05-04 07:30:00,0.784
"1717",1717,2020-05-04 08:00:00,0.781
"1718",1718,2020-05-04 08:30:00,0.779
"1719",1719,2020-05-04 09:00:00,0.777
"1720",1720,2020-05-04 09:30:00,0.773
"1721",1721,2020-05-04 10:00:00,0.77
"1722",1722,2020-05-04 10:30:00,0.767
"1723",1723,2020-05-04 11:00:00,0.765
"1724",1724,2020-05-04 11:30:00,0.759
"1725",1725,2020-05-04 12:00:00,0.754
"1726",1726,2020-05-04 12:30:00,0.748
"1727",1727,2020-05-04 13:00:00,0.745
"1728",1728,2020-05-04 13:30:00,0.741
"1729",1729,2020-05-04 14:00:00,0.739
"1730",1730,2020-05-04 14:30:00,0.737
"1731",1731,2020-05-04 15:00:00,0.735
"1732",1732,2020-05-04 15:30:00,0.73
"1733",1733,2020-05-04 16:00:00,0.729
"1734",1734,2020-05-04 16:30:00,0.724
"1735",1735,2020-05-04 17:00:00,0.723
"1736",1736,2020-05-04 17:30:00,0.721
"1737",1737,2020-05-04 18:00:00,0.719
"1738",1738,2020-05-04 18:30:00,0.717
"1739",1739,2020-05-04 19:00:00,0.715
"1740",1740,2020-05-04 19:30:00,0.716
"1741",1741,2020-05-04 20:00:00,0.715
"1742",1742,2020-05-04 20:30:00,0.712
"1743",1743,2020-05-04 21:00:00,0.711
"1744",1744,2020-05-04 21:30:00,0.711
"1745",1745,2020-05-04 22:00:00,0.711
"1746",1746,2020-05-04 22:30:00,0.71
"1747",1747,2020-05-04 23:00:00,0.712
"1748",1748,2020-05-04 23:30:00,0.713
"1749",1749,2020-05-05 00:00:00,0.715
"1750",1750,2020-05-05 00:30:00,0.717
"1751",1751,2020-05-05 01:00:00,0.719
"1752",1752,2020-05-05 01:30:00,0.722
"1753",1753,2020-05-05 02:00:00,0.724
"1754",1754,2020-05-05 02:30:00,0.727
"1755",1755,2020-05-05 03:00:00,0.73
"1756",1756,2020-05-05 03:30:00,0.734
"1757",1757,2020-05-05 04:00:00,0.736
"1758",1758,2020-05-05 04:30:00,0.741
"1759",1759,2020-05-05 05:00:00,0.745
"1760",1760,2020-05-05 05:30:00,0.751
"1761",1761,2020-05-05 06:00:00,0.756
"1762",1762,2020-05-05 06:30:00,0.759
"1763",1763,2020-05-05 07:00:00,0.763
"1764",1764,2020-05-05 07:30:00,0.768
"1765",1765,2020-05-05 08:00:00,0.77
"1766",1766,2020-05-05 08:30:00,0.778
"1767",1767,2020-05-05 09:00:00,0.784
"1768",1768,2020-05-05 09:30:00,0.788
"1769",1769,2020-05-05 10:00:00,0.791
"1770",1770,2020-05-05 10:30:00,0.793
"1771",1771,2020-05-05 11:00:00,0.795
"1772",1772,2020-05-05 11:30:00,0.799
"1773",1773,2020-05-05 12:00:00,0.804
"1774",1774,2020-05-05 12:30:00,0.809
"1775",1775,2020-05-05 13:00:00,0.815
"1776",1776,2020-05-05 13:30:00,0.821
"1777",1777,2020-05-05 14:00:00,0.812
"1778",1778,2020-05-05 14:30:00,0.82
"1779",1779,2020-05-05 15:00:00,0.814
"1780",1780,2020-05-05 15:30:00,0.819
"1781",1781,2020-05-05 16:00:00,0.813
"1782",1782,2020-05-05 16:30:00,0.808
"1783",1783,2020-05-05 17:00:00,0.798
"1784",1784,2020-05-05 17:30:00,0.792
"1785",1785,2020-05-05 18:00:00,0.79
"1786",1786,2020-05-05 18:30:00,0.792
"1787",1787,2020-05-05 19:00:00,0.787
"1788",1788,2020-05-05 19:30:00,0.786
"1789",1789,2020-05-05 20:00:00,0.784
"1790",1790,2020-05-05 20:30:00,0.781
"1791",1791,2020-05-05 21:00:00,0.772
"1792",1792,2020-05-05 21:30:00,0.769
"1793",1793,2020-05-05 22:00:00,0.767
"1794",1794,2020-05-05 22:30:00,0.756
"1795",1795,2020-05-05 23:00:00,0.757
"1796",1796,2020-05-05 23:30:00,0.752
"1797",1797,2020-05-06 00:00:00,0.751
"1798",1798,2020-05-06 00:30:00,0.751
"1799",1799,2020-05-06 01:00:00,0.752
"1800",1800,2020-05-06 01:30:00,0.751
"1801",1801,2020-05-06 02:00:00,0.746
"1802",1802,2020-05-06 02:30:00,0.747
"1803",1803,2020-05-06 03:00:00,0.744
"1804",1804,2020-05-06 03:30:00,0.738
"1805",1805,2020-05-06 04:00:00,0.74
"1806",1806,2020-05-06 04:30:00,0.738
"1807",1807,2020-05-06 05:00:00,0.732
"1808",1808,2020-05-06 05:30:00,0.729
"1809",1809,2020-05-06 06:00:00,0.729
"1810",1810,2020-05-06 06:30:00,0.73
"1811",1811,2020-05-06 07:00:00,0.732
"1812",1812,2020-05-06 07:30:00,0.728
"1813",1813,2020-05-06 08:00:00,0.731
"1814",1814,2020-05-06 08:30:00,0.73
"1815",1815,2020-05-06 09:00:00,0.727
"1816",1816,2020-05-06 09:30:00,0.721
"1817",1817,2020-05-06 10:00:00,0.715
"1818",1818,2020-05-06 10:30:00,0.716
"1819",1819,2020-05-06 11:00:00,0.716
"1820",1820,2020-05-06 11:30:00,0.715
"1821",1821,2020-05-06 12:00:00,0.716
"1822",1822,2020-05-06 12:30:00,0.717
"1823",1823,2020-05-06 13:00:00,0.717
"1824",1824,2020-05-06 13:30:00,0.718
"1825",1825,2020-05-06 14:00:00,0.717
"1826",1826,2020-05-06 14:30:00,0.716
"1827",1827,2020-05-06 15:00:00,0.716
"1828",1828,2020-05-06 15:30:00,0.719
"1829",1829,2020-05-06 16:00:00,0.719
"1830",1830,2020-05-06 16:30:00,0.718
"1831",1831,2020-05-06 17:00:00,0.716
"1832",1832,2020-05-06 17:30:00,0.716
"1833",1833,2020-05-06 18:00:00,0.716
"1834",1834,2020-05-06 18:30:00,0.711
"1835",1835,2020-05-06 19:00:00,0.711
"1836",1836,2020-05-06 19:30:00,0.712
"1837",1837,2020-05-06 20:00:00,0.71
"1838",1838,2020-05-06 20:30:00,0.71
"1839",1839,2020-05-06 21:00:00,0.706
"1840",1840,2020-05-06 21:30:00,0.705
"1841",1841,2020-05-06 22:00:00,0.704
"1842",1842,2020-05-06 22:30:00,0.704
"1843",1843,2020-05-06 23:00:00,0.704
"1844",1844,2020-05-06 23:30:00,0.704
"1845",1845,2020-05-07 00:00:00,0.703
"1846",1846,2020-05-07 00:30:00,0.704
"1847",1847,2020-05-07 01:00:00,0.704
"1848",1848,2020-05-07 01:30:00,0.705
"1849",1849,2020-05-07 02:00:00,0.706
"1850",1850,2020-05-07 02:30:00,0.707
"1851",1851,2020-05-07 03:00:00,0.71
"1852",1852,2020-05-07 03:30:00,0.714
"1853",1853,2020-05-07 04:00:00,0.716
"1854",1854,2020-05-07 04:30:00,0.72
"1855",1855,2020-05-07 05:00:00,0.722
"1856",1856,2020-05-07 05:30:00,0.724
"1857",1857,2020-05-07 06:00:00,0.725
"1858",1858,2020-05-07 06:30:00,0.724
"1859",1859,2020-05-07 07:00:00,0.723
"1860",1860,2020-05-07 07:30:00,0.727
"1861",1861,2020-05-07 08:00:00,0.727
"1862",1862,2020-05-07 08:30:00,0.728
"1863",1863,2020-05-07 09:00:00,0.73
"1864",1864,2020-05-07 09:30:00,0.734
"1865",1865,2020-05-07 10:00:00,0.735
"1866",1866,2020-05-07 10:30:00,0.733
"1867",1867,2020-05-07 11:00:00,0.732
"1868",1868,2020-05-07 11:30:00,0.735
"1869",1869,2020-05-07 12:00:00,0.735
"1870",1870,2020-05-07 12:30:00,0.735
"1871",1871,2020-05-07 13:00:00,0.733
"1872",1872,2020-05-07 13:30:00,0.736
"1873",1873,2020-05-07 14:00:00,0.734
"1874",1874,2020-05-07 14:30:00,0.737
"1875",1875,2020-05-07 15:00:00,0.739
"1876",1876,2020-05-07 15:30:00,0.74
"1877",1877,2020-05-07 16:00:00,0.738
"1878",1878,2020-05-07 16:30:00,0.738
"1879",1879,2020-05-07 17:00:00,0.737
"1880",1880,2020-05-07 17:30:00,0.741
"1881",1881,2020-05-07 18:00:00,0.74
"1882",1882,2020-05-07 18:30:00,0.742
"1883",1883,2020-05-07 19:00:00,0.743
"1884",1884,2020-05-07 19:30:00,0.743
"1885",1885,2020-05-07 20:00:00,0.743
"1886",1886,2020-05-07 20:30:00,0.747
"1887",1887,2020-05-07 21:00:00,0.748
"1888",1888,2020-05-07 21:30:00,0.748
"1889",1889,2020-05-07 22:00:00,0.75
"1890",1890,2020-05-07 22:30:00,0.753
"1891",1891,2020-05-07 23:00:00,0.755
"1892",1892,2020-05-07 23:30:00,0.755
"1893",1893,2020-05-08 00:00:00,0.752
"1894",1894,2020-05-08 00:30:00,0.749
"1895",1895,2020-05-08 01:00:00,0.747
"1896",1896,2020-05-08 01:30:00,0.749
"1897",1897,2020-05-08 02:00:00,0.751
"1898",1898,2020-05-08 02:30:00,0.751
"1899",1899,2020-05-08 03:00:00,0.746
"1900",1900,2020-05-08 03:30:00,0.747
"1901",1901,2020-05-08 04:00:00,0.748
"1902",1902,2020-05-08 04:30:00,0.751
"1903",1903,2020-05-08 05:00:00,0.753
"1904",1904,2020-05-08 05:30:00,0.753
"1905",1905,2020-05-08 06:00:00,0.754
"1906",1906,2020-05-08 06:30:00,0.755
"1907",1907,2020-05-08 07:00:00,0.758
"1908",1908,2020-05-08 07:30:00,0.759
"1909",1909,2020-05-08 08:00:00,0.76
"1910",1910,2020-05-08 08:30:00,0.739
"1911",1911,2020-05-08 09:00:00,0.741
"1912",1912,2020-05-08 09:30:00,0.741
"1913",1913,2020-05-08 10:00:00,0.742
"1914",1914,2020-05-08 10:30:00,0.743
"1915",1915,2020-05-08 11:00:00,0.742
"1916",1916,2020-05-08 11:30:00,0.74
"1917",1917,2020-05-08 12:00:00,0.74
"1918",1918,2020-05-08 12:30:00,0.74
"1919",1919,2020-05-08 13:00:00,0.739
"1920",1920,2020-05-08 13:30:00,0.74
"1921",1921,2020-05-08 14:00:00,0.74
"1922",1922,2020-05-08 14:30:00,0.739
"1923",1923,2020-05-08 15:00:00,0.738
"1924",1924,2020-05-08 15:30:00,0.737
"1925",1925,2020-05-08 16:00:00,0.736
"1926",1926,2020-05-08 16:30:00,0.736
"1927",1927,2020-05-08 17:00:00,0.737
"1928",1928,2020-05-08 17:30:00,0.736
"1929",1929,2020-05-08 18:00:00,0.734
"1930",1930,2020-05-08 18:30:00,0.733
"1931",1931,2020-05-08 19:00:00,0.733
"1932",1932,2020-05-08 19:30:00,0.732
"1933",1933,2020-05-08 20:00:00,0.73
"1934",1934,2020-05-08 20:30:00,0.731
"1935",1935,2020-05-08 21:00:00,0.73
"1936",1936,2020-05-08 21:30:00,0.729
"1937",1937,2020-05-08 22:00:00,0.729
"1938",1938,2020-05-08 22:30:00,0.727
"1939",1939,2020-05-08 23:00:00,0.728
"1940",1940,2020-05-08 23:30:00,0.727
"1941",1941,2020-05-09 00:00:00,0.727
"1942",1942,2020-05-09 00:30:00,0.728
"1943",1943,2020-05-09 01:00:00,0.729
"1944",1944,2020-05-09 01:30:00,0.718
"1945",1945,2020-05-09 02:00:00,0.719
"1946",1946,2020-05-09 02:30:00,0.72
"1947",1947,2020-05-09 03:00:00,0.721
"1948",1948,2020-05-09 03:30:00,0.723
"1949",1949,2020-05-09 04:00:00,0.722
"1950",1950,2020-05-09 04:30:00,0.717
"1951",1951,2020-05-09 05:00:00,0.718
"1952",1952,2020-05-09 05:30:00,0.721
"1953",1953,2020-05-09 06:00:00,0.723
"1954",1954,2020-05-09 06:30:00,0.717
"1955",1955,2020-05-09 07:00:00,0.721
"1956",1956,2020-05-09 07:30:00,0.724
"1957",1957,2020-05-09 08:00:00,0.72
"1958",1958,2020-05-09 08:30:00,0.724
"1959",1959,2020-05-09 09:00:00,0.727
"1960",1960,2020-05-09 09:30:00,0.721
"1961",1961,2020-05-09 10:00:00,0.726
"1962",1962,2020-05-09 10:30:00,0.722
"1963",1963,2020-05-09 11:00:00,0.726
"1964",1964,2020-05-09 11:30:00,0.721
"1965",1965,2020-05-09 12:00:00,0.726
"1966",1966,2020-05-09 12:30:00,0.723
"1967",1967,2020-05-09 13:00:00,0.728
"1968",1968,2020-05-09 13:30:00,0.723
"1969",1969,2020-05-09 14:00:00,0.728
"1970",1970,2020-05-09 14:30:00,0.732
"1971",1971,2020-05-09 15:00:00,0.73
"1972",1972,2020-05-09 15:30:00,0.729
"1973",1973,2020-05-09 16:00:00,0.725
"1974",1974,2020-05-09 16:30:00,0.732
"1975",1975,2020-05-09 17:00:00,0.734
"1976",1976,2020-05-09 17:30:00,0.733
"1977",1977,2020-05-09 18:00:00,0.732
"1978",1978,2020-05-09 18:30:00,0.739
"1979",1979,2020-05-09 19:00:00,0.738
"1980",1980,2020-05-09 19:30:00,0.738
"1981",1981,2020-05-09 20:00:00,0.736
"1982",1982,2020-05-09 20:30:00,0.743
"1983",1983,2020-05-09 21:00:00,0.744
"1984",1984,2020-05-09 21:30:00,0.744
"1985",1985,2020-05-09 22:00:00,0.74
"1986",1986,2020-05-09 22:30:00,0.74
"1987",1987,2020-05-09 23:00:00,0.749
"1988",1988,2020-05-09 23:30:00,0.75
"1989",1989,2020-05-10 00:00:00,0.749
"1990",1990,2020-05-10 00:30:00,0.748
"1991",1991,2020-05-10 01:00:00,0.746
"1992",1992,2020-05-10 01:30:00,0.754
"1993",1993,2020-05-10 02:00:00,0.755
"1994",1994,2020-05-10 02:30:00,0.743
"1995",1995,2020-05-10 03:00:00,0.74
"1996",1996,2020-05-10 03:30:00,0.74
"1997",1997,2020-05-10 04:00:00,0.74
"1998",1998,2020-05-10 04:30:00,0.74
"1999",1999,2020-05-10 05:00:00,0.74
"2000",2000,2020-05-10 05:30:00,0.74
"2001",2001,2020-05-10 06:00:00,0.74
"2002",2002,2020-05-10 06:30:00,0.74
"2003",2003,2020-05-10 07:00:00,0.74
"2004",2004,2020-05-10 07:30:00,0.74
"2005",2005,2020-05-10 08:00:00,0.739
"2006",2006,2020-05-10 08:30:00,0.739
"2007",2007,2020-05-10 09:00:00,0.739
"2008",2008,2020-05-10 09:30:00,0.739
"2009",2009,2020-05-10 10:00:00,0.738
"2010",2010,2020-05-10 10:30:00,0.737
"2011",2011,2020-05-10 11:00:00,0.737
"2012",2012,2020-05-10 11:30:00,0.737
"2013",2013,2020-05-10 12:00:00,0.737
"2014",2014,2020-05-10 12:30:00,0.736
"2015",2015,2020-05-10 13:00:00,0.736
"2016",2016,2020-05-10 13:30:00,0.736
"2017",2017,2020-05-10 14:00:00,0.736
"2018",2018,2020-05-10 14:30:00,0.735
"2019",2019,2020-05-10 15:00:00,0.735
"2020",2020,2020-05-10 15:30:00,0.735
"2021",2021,2020-05-10 16:00:00,0.735
"2022",2022,2020-05-10 16:30:00,0.735
"2023",2023,2020-05-10 17:00:00,0.734
"2024",2024,2020-05-10 17:30:00,0.734
"2025",2025,2020-05-10 18:00:00,0.734
"2026",2026,2020-05-10 18:30:00,0.733
"2027",2027,2020-05-10 19:00:00,0.733
"2028",2028,2020-05-10 19:30:00,0.732
"2029",2029,2020-05-10 20:00:00,0.731
"2030",2030,2020-05-10 20:30:00,0.73
"2031",2031,2020-05-10 21:00:00,0.729
"2032",2032,2020-05-10 21:30:00,0.728
"2033",2033,2020-05-10 22:00:00,0.728
"2034",2034,2020-05-10 22:30:00,0.728
"2035",2035,2020-05-10 23:00:00,0.727
"2036",2036,2020-05-10 23:30:00,0.727
"2037",2037,2020-05-11 00:00:00,0.726
"2038",2038,2020-05-11 00:30:00,0.725
"2039",2039,2020-05-11 01:00:00,0.724
"2040",2040,2020-05-11 01:30:00,0.724
"2041",2041,2020-05-11 02:00:00,0.723
"2042",2042,2020-05-11 02:30:00,0.722
"2043",2043,2020-05-11 03:00:00,0.722
"2044",2044,2020-05-11 03:30:00,0.721
"2045",2045,2020-05-11 04:00:00,0.72
"2046",2046,2020-05-11 04:30:00,0.719
"2047",2047,2020-05-11 05:00:00,0.719
"2048",2048,2020-05-11 05:30:00,0.719
"2049",2049,2020-05-11 06:00:00,0.719
"2050",2050,2020-05-11 06:30:00,0.719
"2051",2051,2020-05-11 07:00:00,0.718
"2052",2052,2020-05-11 07:30:00,0.718
"2053",2053,2020-05-11 08:00:00,0.717
"2054",2054,2020-05-11 08:30:00,0.717
"2055",2055,2020-05-11 09:00:00,0.716
"2056",2056,2020-05-11 09:30:00,0.714
"2057",2057,2020-05-11 10:00:00,0.714
"2058",2058,2020-05-11 10:30:00,0.713
"2059",2059,2020-05-11 11:00:00,0.712
"2060",2060,2020-05-11 11:30:00,0.711
"2061",2061,2020-05-11 12:00:00,0.711
"2062",2062,2020-05-11 12:30:00,0.709
"2063",2063,2020-05-11 13:00:00,0.707
"2064",2064,2020-05-11 13:30:00,0.706
"2065",2065,2020-05-11 14:00:00,0.701
"2066",2066,2020-05-11 14:30:00,0.688
"2067",2067,2020-05-11 15:00:00,0.676
"2068",2068,2020-05-11 15:30:00,0.661
"2069",2069,2020-05-11 16:00:00,0.643
"2070",2070,2020-05-11 16:30:00,0.631
"2071",2071,2020-05-11 17:00:00,0.628
"2072",2072,2020-05-11 17:30:00,0.628
"2073",2073,2020-05-11 18:00:00,0.629
"2074",2074,2020-05-11 18:30:00,0.911
"2075",2075,2020-05-11 19:00:00,0.912
"2076",2076,2020-05-11 19:30:00,0.912
"2077",2077,2020-05-11 20:00:00,0.912
"2078",2078,2020-05-11 20:30:00,0.912
"2079",2079,2020-05-11 21:00:00,0.913
"2080",2080,2020-05-11 21:30:00,0.912
"2081",2081,2020-05-11 22:00:00,0.913
"2082",2082,2020-05-11 22:30:00,0.913
"2083",2083,2020-05-11 23:00:00,0.913
"2084",2084,2020-05-11 23:30:00,0.913
"2085",2085,2020-05-12 00:00:00,0.913
"2086",2086,2020-05-12 00:30:00,0.913
"2087",2087,2020-05-12 01:00:00,0.913
"2088",2088,2020-05-12 01:30:00,0.914
"2089",2089,2020-05-12 02:00:00,0.914
"2090",2090,2020-05-12 02:30:00,0.918
"2091",2091,2020-05-12 03:00:00,0.918
"2092",2092,2020-05-12 03:30:00,0.918
"2093",2093,2020-05-12 04:00:00,0.918
"2094",2094,2020-05-12 04:30:00,0.918
"2095",2095,2020-05-12 05:00:00,0.918
"2096",2096,2020-05-12 05:30:00,0.918
"2097",2097,2020-05-12 06:00:00,0.918
"2098",2098,2020-05-12 06:30:00,0.917
"2099",2099,2020-05-12 07:00:00,0.918
"2100",2100,2020-05-12 07:30:00,0.918
"2101",2101,2020-05-12 08:00:00,0.918
"2102",2102,2020-05-12 08:30:00,0.918
"2103",2103,2020-05-12 09:00:00,0.918
"2104",2104,2020-05-12 09:30:00,0.918
"2105",2105,2020-05-12 10:00:00,0.917
"2106",2106,2020-05-12 10:30:00,0.918
"2107",2107,2020-05-12 11:00:00,0.919
"2108",2108,2020-05-12 11:30:00,0.917
"2109",2109,2020-05-12 12:00:00,0.918
"2110",2110,2020-05-12 12:30:00,0.918
"2111",2111,2020-05-12 13:00:00,0.918
"2112",2112,2020-05-12 13:30:00,0.918
"2113",2113,2020-05-12 14:00:00,0.918
"2114",2114,2020-05-12 14:30:00,0.918
"2115",2115,2020-05-12 15:00:00,0.918
"2116",2116,2020-05-12 15:30:00,0.918
"2117",2117,2020-05-12 16:00:00,0.918
"2118",2118,2020-05-12 16:30:00,0.918
"2119",2119,2020-05-12 17:00:00,0.918
"2120",2120,2020-05-12 17:30:00,0.918
"2121",2121,2020-05-12 18:00:00,0.917
"2122",2122,2020-05-12 18:30:00,0.918
"2123",2123,2020-05-12 19:00:00,0.918
"2124",2124,2020-05-12 19:30:00,0.918
"2125",2125,2020-05-12 20:00:00,0.918
"2126",2126,2020-05-12 20:30:00,0.918
"2127",2127,2020-05-12 21:00:00,0.918
"2128",2128,2020-05-12 21:30:00,0.92
"2129",2129,2020-05-12 22:00:00,0.918
"2130",2130,2020-05-12 22:30:00,0.918
"2131",2131,2020-05-12 23:00:00,0.918
"2132",2132,2020-05-12 23:30:00,0.918
"2133",2133,2020-05-13 00:00:00,0.918
"2134",2134,2020-05-13 00:30:00,0.918
"2135",2135,2020-05-13 01:00:00,0.918
"2136",2136,2020-05-13 01:30:00,0.918
"2137",2137,2020-05-13 02:00:00,0.918
"2138",2138,2020-05-13 02:30:00,0.918
"2139",2139,2020-05-13 03:00:00,0.918
"2140",2140,2020-05-13 03:30:00,0.918
"2141",2141,2020-05-13 04:00:00,0.918
"2142",2142,2020-05-13 04:30:00,0.919
"2143",2143,2020-05-13 05:00:00,0.918
"2144",2144,2020-05-13 05:30:00,0.918
"2145",2145,2020-05-13 06:00:00,0.919
"2146",2146,2020-05-13 06:30:00,0.918
"2147",2147,2020-05-13 07:00:00,0.918
"2148",2148,2020-05-13 07:30:00,0.918
"2149",2149,2020-05-13 08:00:00,0.918
"2150",2150,2020-05-13 08:30:00,0.919
"2151",2151,2020-05-13 09:00:00,0.918
"2152",2152,2020-05-13 09:30:00,0.918
"2153",2153,2020-05-13 10:00:00,0.918
"2154",2154,2020-05-13 10:30:00,0.918
"2155",2155,2020-05-13 11:00:00,0.918
"2156",2156,2020-05-13 11:30:00,0.918
"2157",2157,2020-05-13 12:00:00,0.918
"2158",2158,2020-05-13 12:30:00,0.918
"2159",2159,2020-05-13 13:00:00,0.918
"2160",2160,2020-05-13 13:30:00,0.918
"2161",2161,2020-05-13 14:00:00,0.919
"2162",2162,2020-05-13 14:30:00,0.919
"2163",2163,2020-05-13 15:00:00,0.918
"2164",2164,2020-05-13 15:30:00,0.918
"2165",2165,2020-05-13 16:00:00,0.918
"2166",2166,2020-05-13 16:30:00,0.918
"2167",2167,2020-05-13 17:00:00,0.918
"2168",2168,2020-05-13 17:30:00,0.918
"2169",2169,2020-05-13 18:00:00,0.919
"2170",2170,2020-05-13 18:30:00,0.919
"2171",2171,2020-05-13 19:00:00,0.919
"2172",2172,2020-05-13 19:30:00,0.919
"2173",2173,2020-05-13 20:00:00,0.92
"2174",2174,2020-05-13 20:30:00,0.919
"2175",2175,2020-05-13 21:00:00,0.919
"2176",2176,2020-05-13 21:30:00,0.918
"2177",2177,2020-05-13 22:00:00,0.917
"2178",2178,2020-05-13 22:30:00,0.918
"2179",2179,2020-05-13 23:00:00,0.918
"2180",2180,2020-05-13 23:30:00,0.918
"2181",2181,2020-05-14 00:00:00,0.918
"2182",2182,2020-05-14 00:30:00,0.918
"2183",2183,2020-05-14 01:00:00,0.918
"2184",2184,2020-05-14 01:30:00,0.918
"2185",2185,2020-05-14 02:00:00,0.919
"2186",2186,2020-05-14 02:30:00,0.918
"2187",2187,2020-05-14 03:00:00,0.918
"2188",2188,2020-05-14 03:30:00,0.918
"2189",2189,2020-05-14 04:00:00,0.919
"2190",2190,2020-05-14 04:30:00,0.919
"2191",2191,2020-05-14 05:00:00,0.919
"2192",2192,2020-05-14 05:30:00,0.919
"2193",2193,2020-05-14 06:00:00,0.919
"2194",2194,2020-05-14 06:30:00,0.919
"2195",2195,2020-05-14 07:00:00,0.919
"2196",2196,2020-05-14 07:30:00,0.919
"2197",2197,2020-05-14 08:00:00,0.919
"2198",2198,2020-05-14 08:30:00,0.919
"2199",2199,2020-05-14 09:00:00,0.919
"2200",2200,2020-05-14 09:30:00,0.92
"2201",2201,2020-05-14 10:00:00,0.92
"2202",2202,2020-05-14 10:30:00,0.92
"2203",2203,2020-05-14 11:00:00,0.919
"2204",2204,2020-05-14 11:30:00,0.919
"2205",2205,2020-05-14 12:00:00,0.919
"2206",2206,2020-05-14 12:30:00,0.919
"2207",2207,2020-05-14 13:00:00,0.919
"2208",2208,2020-05-14 13:30:00,0.919
"2209",2209,2020-05-14 14:00:00,0.919
"2210",2210,2020-05-14 14:30:00,0.919
"2211",2211,2020-05-14 15:00:00,0.919
"2212",2212,2020-05-14 15:30:00,0.92
